post_id,city,price,beds,baths,sqft
4017956672,san francisco,4000,3,1.5,1300
5302372201,san francisco,5195,2,2,1218
4855517000,san francisco,5500,3,2.5,1467
4086369843,san francisco,3200,3,2,1600
pre2013_65638,san francisco,2580,1,1,631
5606837221,san francisco,5200,3,2,1394
pre2013_47345,san francisco,2345,1,1,668
pre2013_68449,san francisco,2800,3,2,1400
5313254126,san francisco,3150,1,1,1100
pre2013_54777,san francisco,2615,1,1,668
pre2013_69449,san francisco,2725,1,1,631
5054853474,san francisco,3195,2,1,900
pre2013_67891,san francisco,3000,3,1.5,1500
4645359735,san francisco,2550,2,2,780
5419432915,san francisco,4195,2,1,900
pre2013_32111,san francisco,2425,1,1,721
5606819070,san francisco,4950,3,2,1275
pre2013_15003,san francisco,5000,2,3,3000
3553953069,san francisco,4000,2,2,1100
pre2013_33132,san francisco,5000,4,2,1800
pre2013_44366,san francisco,2345,1,1,665
5287388141,san francisco,6995,5,4,2432
5774777547,san francisco,2795,1,1,600
pre2013_51776,san francisco,2970,3,2,1800
pre2013_36255,san francisco,4000,4,3,1600
pre2013_14070,san francisco,2100,2,1,1000
5408227966,san francisco,8750,5,3.5,3300
4238750817,san francisco,3900,3,2,1900
5270886040,san francisco,5295,2,2,1218
4252919799,san francisco,3970,2,1,1083
pre2013_33094,san francisco,1495,1,1,530
5829326205,san francisco,4300,3,4,1700
pre2013_36329,san francisco,3365,2,2,1083
pre2013_67513,san francisco,2440,1,1,665
5787365020,san francisco,5700,3,1,1700
5288455276,san francisco,3100,2,1,850
4093482022,san francisco,3850,3,2,2000
pre2013_45084,san francisco,2485,1,1,631
pre2013_61199,san francisco,3400,3,3.5,2300
pre2013_39864,san francisco,2395,2,1.5,1390
pre2013_57680,san francisco,2720,1,1,665
pre2013_52138,san francisco,2970,3,2,1700
4088388913,san francisco,3400,3,2,1600
5741245311,san francisco,3495,2,1,1050
pre2013_59566,san francisco,2900,3,1.5,1700
4841250506,san francisco,3000,2,1,1000
5725981385,san francisco,2850,1,1,600
6558768310,san francisco,5900,2,2.5,1500
5776329360,san francisco,3390,2,1,900
5672598407,san francisco,3500,2,1,1100
4955843985,inverness,6750,3,3.5,3500
5243144720,kentfield,10250,4,4.5,4669
5782071420,kentfield,3800,3,2,1700
4600560989,kentfield,5900,0,2,1800
pre2013_44624,kentfield,2100,2,2,1000
4672874030,kentfield,5000,0,2,1500
4940099121,kentfield,6900,4,2,2058
4966866196,kentfield,2525,1,1,858
5455745105,kentfield,2600,2,2,1005
pre2013_42244,kentfield,2300,2,2,1000
4625232441,kentfield,5500,0,2,1500
4080486770,kentfield,8000,5,4,3500
5346880745,kentfield,5000,3,2,1544
5600517574,kentfield,2100,2,1.5,1000
5404255081,kentfield,2700,2,2,1005
5493001705,orinda,2500,2,1,1068
6480252527,orinda,2000,2,1,700
5454635468,orinda,1630,3,2,1750
pre2013_39558,orinda,2900,3,2.5,2018
pre2013_12751,orinda,3500,3,2,2000
6424478664,orinda,3158,2,1,911
5247490618,orinda,2795,2,2,1250
pre2013_60958,orinda,1200,1,1,700
pre2013_55218,orinda,3400,3,2.5,2100
pre2013_22413,orinda,4000,4,4.5,3662
4956752877,orinda,2694,2,2,1050
4721465695,orinda,7800,4,2,2100
pre2013_13213,orinda,1725,2,1,950
pre2013_32842,orinda,4295,4,3.5,2700
5752497244,orinda,1695,1,1,900
4678067646,orinda,5000,4,3.5,2500
pre2013_24186,orinda,3900,4,4.5,3662
4645477664,orinda,4195,4,3.5,1967
pre2013_36472,orinda,3950,4,3,2800
5481600110,orinda,5000,4,2,2100
4956741442,orinda,2500,1,1,1050
5470760654,orinda,1900,2,1,700
4797195820,orinda,1290,1,1,600
pre2013_57759,orinda,2095,2,2,1050
5807523208,orinda,2400,2,2,1200
4721633881,orinda,3400,3,1,1650
6309419003,orinda,2395,2,1,850
6525243236,orinda,1590,2,1,400
5741179686,orinda,3418,2,2,1098
4645199964,orinda,4500,4,3,2330
pre2013_87009,orinda,1820,3,2,1300
pre2013_21461,orinda,1950,2,2,1130
5481614997,orinda,3250,3,2.5,1643
pre2013_43317,orinda,2550,3,1,2100
5431805089,orinda,3995,2,1,1300
6309419184,orinda,2395,2,1,850
4402576151,orinda,1370,3,2,1639
pre2013_19035,orinda,3200,3,2,1650
pre2013_22932,orinda,1800,2,2,1193
5536774343,orinda,4200,3,2.5,2095
6525244624,orinda,1950,2,1.5,700
4607693629,orinda,2100,2,2,925
5673940910,orinda,2200,2,1,1100
5514699111,orinda,4950,4,2.5,2226
pre2013_152891,orinda,5500,4,3.5,4437
pre2013_18226,orinda,5800,4,4,3700
pre2013_22942,orinda,1400,2,1,780
5536673362,orinda,2800,2,1,1100
4865921130,orinda,2200,2,1,900
pre2013_63800,orinda,3200,3,2,2000
pre2013_45205,orinda,2800,3,2,1900
4595937217,orinda,2100,2,2,925
pre2013_13662,orinda,1250,2,1.5,950
3791614320,orinda,2700,3,2,1450
pre2013_37259,orinda,1695,2,2,1200
4912076298,orinda,5350,4,2,1900
6424481081,orinda,3101,2,2,1114
5796545340,orinda,5500,5,3,2245
5639323889,orinda,1420,3,2,1796
5822933600,orinda,5000,5,3,2790
5606322131,orinda,1675,2,1,550
pre2013_90448,san francisco,2700,3,2.5,2000
pre2013_120158,san francisco,2700,3,2.5,2000
pre2013_31830,san francisco,2495,2,2,1100
5077255351,san francisco,1800,1,1,486
pre2013_16690,san francisco,2000,3,1,1200
pre2013_70232,san francisco,3199,5,2,2300
6585117081,san francisco,4500,4,1.5,1775
pre2013_20880,san francisco,2090,2,2,1100
4623155786,san francisco,3500,3,1.5,1150
6248507334,san francisco,2150,1,1,650
6249849460,san francisco,2150,1,1,530
5040334707,san francisco,4000,2,1,1370
5064994111,san francisco,5800,3,3,2308
6480261667,san francisco,2350,2,1,750
5607679548,larkspur,7800,3,2.5,3000
4133889083,larkspur,3850,2,2,1108
4252988519,larkspur,3950,3,2,1273
pre2013_50132,larkspur,2900,2,2,1000
pre2013_67427,larkspur,1550,2,1,818
pre2013_38637,larkspur,1800,3,2,1093
pre2013_58681,larkspur,2650,3,2,1300
5525474947,larkspur,3555,2,2,950
pre2013_30589,larkspur,1650,1,1,708
pre2013_37480,larkspur,2075,1,1,833
5672611016,larkspur,2880,1,1,708
5547406376,larkspur,4095,3,2,1273
4677753492,larkspur,4095,3,2,1273
5460202206,larkspur,4195,3,2,1273
pre2013_53602,larkspur,2700,3,2,1300
5797632880,larkspur,3254,2,1,900
5514062701,larkspur,10500,3,3,3000
4562580451,larkspur,3200,2,2,1000
5797655774,larkspur,3400,2,2,1000
pre2013_34926,larkspur,2645,2,2,1095
pre2013_34923,larkspur,2963,3,2,1283
pre2013_54353,larkspur,1850,1,1,781
4655918702,larkspur,3815,2,2,1095
pre2013_15849,larkspur,1750,2,1,1050
pre2013_46879,larkspur,2963,3,2,1282
5449623242,larkspur,3375,2,2,1077
pre2013_62725,larkspur,1335,1,1,655
pre2013_38656,larkspur,2490,2,2,1077
5801952319,larkspur,2500,1,1,325
pre2013_34927,larkspur,1850,1,1,781
5429511135,larkspur,3715,2,2,1095
5313922124,larkspur,6900,5,3.5,2197
5302431253,larkspur,4000,2,2,1049
3868904115,larkspur,8000,3,2.5,3000
pre2013_16320,larkspur,1250,1,1,600
pre2013_34929,larkspur,1850,1,1,781
4855595691,larkspur,2950,2,2,1000
pre2013_43522,larkspur,2470,3,2,1273
5801011349,larkspur,5000,3,2,2103
4666928205,larkspur,1950,2,2,962
pre2013_37473,larkspur,2645,2,2,1095
pre2013_13228,livermore,1800,3,2.5,1274
6412481799,livermore,3100,4,2.5,1800
pre2013_67678,livermore,1950,2,2.5,1520
pre2013_43763,livermore,2100,3,2,1850
pre2013_36070,livermore,2199,3,2,1300
pre2013_11015,livermore,1900,3,2,1220
pre2013_59756,livermore,2950,4,2.5,2100
pre2013_56184,livermore,1025,1,1,610
pre2013_28477,livermore,3800,4,2.5,2995
pre2013_20914,livermore,1900,2,2,1200
6513443184,los altos,8600,3,3.5,2700
4678146424,los altos,6900,5,3,2600
5313261031,los altos,3245,2,1,1160
pre2013_149345,los altos,3500,3,2,2200
pre2013_61806,los altos,3700,4,2,1964
pre2013_66804,los altos,890,1,1,1200
pre2013_69751,los altos,3400,1,2,1047
pre2013_65052,los altos,6200,4,3,2750
6326422986,los altos,4695,3,2,1563
pre2013_19046,los altos,5000,3,2,1400
pre2013_23011,los altos,1920,2,1.5,899
3878973018,los altos,2500,2,2,900
pre2013_31961,los altos,3495,2,1,1340
4645366707,los altos,2500,0,1,415
4956764755,los altos,3200,2,1,750
pre2013_36513,los altos,6950,4,2.5,2726
5043405452,los altos,2800,2,2,1000
pre2013_13617,los altos,6450,4,2.5,2726
pre2013_36562,los altos,2900,2,2.5,1800
pre2013_33362,los altos,3000,3,2,1487
5354931694,los altos,3245,2,1,1160
4678137877,los altos,5500,4,3,2500
pre2013_40314,los altos,5400,3,3,2200
pre2013_40923,los altos,5400,3,3,2200
pre2013_83869,los altos,3295,3,2,2000
4611885178,los altos,5900,5,2.5,2479
6331157650,los altos,5000,3,2,1700
4710706823,los altos,3500,2,2,1250
pre2013_67788,los altos,4250,3,2,1597
pre2013_58984,los altos,2675,2,2,1400
6591224660,los altos,8000,5,3,2400
4710855833,los altos,4495,2,2,1300
pre2013_59863,los altos,1200,1,1,285
4831976141,los altos,2550,1,1,750
pre2013_70197,los altos,3400,1,2,1047
4817547463,los altos,2995,2,2,1030
pre2013_39697,los altos,3000,1,2,1048
pre2013_50081,los altos,5500,3,2.5,2384
pre2013_65026,los altos,6800,4,4,3000
3531503671,los altos,2295,2,2,1000
pre2013_46849,los altos,8500,4,3.5,2924
pre2013_37401,los altos,4200,3,2,1643
6535640033,los altos,3450,2,1.5,1150
4964034456,los altos,3200,2,1,750
6505641209,los altos,2450,1,1,789
6580128112,los altos,8000,4,2.5,2746
pre2013_34296,los altos,5950,4,2.5,2726
pre2013_43416,los altos,4500,3,2,1953
4833592843,los altos,9750,4,3,3000
4807617069,los altos,3700,2,1,1445
pre2013_13738,los altos,2900,2,1.5,960
4839580492,los altos,2620,2,1,910
pre2013_44587,los altos,2225,4,3,3078
pre2013_64591,los altos,5950,4,2.5,2000
5278817252,los altos,7300,4,1,2634
4884208031,los altos,8750,4,3,3000
4830470885,los altos,2915,2,2,1021
4830049490,los altos,9500,4,3.5,3517
6624368647,los altos,6400,3,2.5,2157
5393121584,los altos,4995,2,2,1200
pre2013_44159,los altos,6450,4,2.5,2726
pre2013_34311,los altos,6000,4,3,2700
5344267561,los altos,6200,4,1,2165
pre2013_62101,los altos,5900,3,3,2200
5235855168,los altos,6000,3,2,2284
5794547167,los altos,6600,4,2.5,1998
4689181138,los gatos,3150,0,2,1500
6412221221,los gatos,2500,1,1,650
pre2013_25670,los gatos,2095,3,2,1130
pre2013_39095,los gatos,5900,4,3,2545
pre2013_65743,los gatos,1850,2,2,1076
5171315515,los gatos,2892,1,1,801
5159749730,los gatos,3975,3,2,1296
4685877451,los gatos,2995,2,1,1200
5382697202,los gatos,4700,3,3,2200
5729897429,los gatos,3950,3,3,1400
4667257718,los gatos,2500,2,2,1050
5533899124,los gatos,2350,2,1,800
pre2013_50534,los gatos,1850,2,1,700
4865912672,los gatos,2745,2,1,815
pre2013_71932,los gatos,14500,7,6.5,7500
5525673846,los gatos,3600,3,2,2400
5713016912,los gatos,2595,2,2,850
6519645214,los gatos,3295,2,2.5,1500
4956740022,los gatos,3586,1,1,801
5495956747,los gatos,5300,4,2.5,1735
5650766490,los gatos,14950,5,5.5,6428
5791369060,los gatos,4025,2,2,1114
5708617881,los gatos,4214,2,2,1011
pre2013_51851,los gatos,850,2,1,1000
pre2013_56141,los gatos,2195,2,1,985
5291365880,los gatos,3246,2,2,1123
pre2013_41575,los gatos,1350,1,1,700
6331678719,los gatos,2395,2,1,806
5929485453,los gatos,12000,6,4.5,3796
5538063557,los gatos,4145,2,2,1360
pre2013_48657,los gatos,3300,3,2.5,1842
pre2013_142781,los gatos,1250,2,1,1000
5763451294,los gatos,3954,2,2,1011
5327489130,los gatos,4950,0,1,1344
pre2013_38758,los gatos,2545,2,1,985
pre2013_62903,los gatos,2182,1,1,750
pre2013_62125,los gatos,2978,2,2,1123
3812553774,los gatos,1895,2,1.5,1200
5672589937,los gatos,3500,3,1,1350
pre2013_54504,los gatos,2350,2,2,1076
4977621392,los gatos,4450,3,2.5,1800
5570983773,los gatos,3850,3,2,1604
5807434714,los gatos,2295,2,1.5,1200
5830653243,los gatos,4099,2,2,1114
5330404602,los gatos,4950,0,1,1344
5088631609,los gatos,4450,3,2,1350
pre2013_51839,los gatos,1650,2,1,700
4600457606,los gatos,3995,3,2.5,1600
5333523667,los gatos,3300,3,2,1218
3812572823,los gatos,1800,2,2,1000
pre2013_41579,los gatos,2250,2,1,1200
5403402306,los gatos,2612,1,1,776
pre2013_23994,los gatos,2195,2,2,1076
5777701373,los gatos,3200,3,2,1400
5030098581,los gatos,2395,2,1,720
4258053541,los gatos,2522,1,1,801
5770574141,los gatos,2195,1,1,765
4622854266,los gatos,4139,2,2,1011
pre2013_159673,los gatos,2095,3,2,1130
4645341203,los gatos,4600,4,2.5,2100
5242696239,los gatos,6550,0,2.5,2400
pre2013_64880,los gatos,2097,1,1,749
4645364028,los gatos,2850,3,1,1717
pre2013_79170,los gatos,5250,5,4,3000
pre2013_16143,los gatos,2145,2,1,985
pre2013_139581,los gatos,2300,2,2,1400
5077340141,los gatos,3100,1,1,801
pre2013_39891,los gatos,4000,4,2.5,2100
5673940040,los gatos,5500,3,2,1600
pre2013_63718,los gatos,2240,1,1,803
4694868140,los gatos,4295,3,2,1584
5410619795,los gatos,2945,2,2,1016
5819607602,los gatos,2395,2,1,815
pre2013_60108,los gatos,1250,1,1,700
pre2013_44011,los gatos,1200,3,1,1850
5615197665,los gatos,3484,2,2,1123
4821116780,los gatos,2395,2,1.5,1070
pre2013_13649,los gatos,1350,1,1,800
pre2013_22232,los gatos,2482,1,1,801
5796061461,los gatos,3200,3,2,1200
pre2013_22202,los gatos,1975,2,2,900
4834958523,los gatos,4200,2,2,1100
pre2013_69533,los gatos,1995,2,2,950
4831273721,los gatos,7500,3,2,1200
5615208075,los gatos,3959,2,2,1360
6480251909,los gatos,2595,1,1,700
6268295579,los gatos,6500,4,3,4650
pre2013_60480,los gatos,2600,3,2,1200
5579877086,los gatos,3850,3,2,1604
4845127130,los gatos,2795,2,1,806
pre2013_112624,los gatos,1350,2,1,1000
6359726703,los gatos,3002,2,2,1035
6602638415,los gatos,3842,2,2,1011
pre2013_10787,los gatos,2695,4,2,1610
4600636453,los gatos,1350,0,1,420
5043466080,los gatos,2687,1,1,750
4935261712,los gatos,2750,1,1,892
4830564953,los gatos,2650,2,1.5,1040
4827796261,los gatos,4950,4,3,2700
4822482861,los gatos,2395,2,2,900
pre2013_60069,los gatos,2600,3,2,1200
pre2013_64077,los gatos,3561,2,2,1484
pre2013_42058,los gatos,1190,1,1,650
6359725444,los gatos,2345,2,1,806
4966895437,los gatos,2475,2,2,950
4966878877,los gatos,4405,2,2,1220
6463355688,los gatos,2095,1,1,684
pre2013_60479,los gatos,1950,2,2,1076
5752411955,los gatos,2295,2,1.5,1200
4935269766,los gatos,3511,2,2,1123
5403452191,los gatos,4250,3,2,2240
pre2013_70916,los gatos,2845,2,1,985
pre2013_101539,san francisco,2750,3,2,1800
4168364673,san francisco,2999,2,1,1100
pre2013_36724,san francisco,5500,4,2,1920
4259892847,san francisco,2550,1,1,750
5829365998,san francisco,3650,2,1,1000
5716442104,san francisco,5995,2,1,1200
pre2013_39819,san francisco,2500,2,1,1100
5439990039,san francisco,2000,1,1,950
5164120614,san francisco,22985,4,1,4000
5952027050,san francisco,2700,1,1,650
5419595673,san francisco,11500,6,4.5,2000
4265642159,san francisco,5575,4,1,1500
4265638454,san francisco,3395,1,1,798
pre2013_102362,san francisco,2399,2,2,950
4956738464,san francisco,3600,2,1,783
4956745625,san francisco,3850,2,1,783
pre2013_60779,san francisco,4750,3,3,1500
pre2013_14140,san francisco,3600,3,2,1300
5416527524,san francisco,4150,2,2,1200
5416525912,san francisco,5600,2,2,1600
pre2013_50825,san francisco,2400,1,1,760
pre2013_50820,san francisco,3500,2,2,1200
5475471197,san francisco,3100,1,1,700
4908146799,san francisco,3895,2,1,1000
4265667872,san francisco,10525,7,2,3000
5540550067,san francisco,4050,2,2,1200
5540548980,san francisco,4250,2,2,1200
5774787193,san francisco,4695,2,2,1192
pre2013_35002,san francisco,3000,2,2,975
pre2013_37080,san francisco,3050,2,2,869
4966919534,san francisco,4010,2,1,925
6278243435,san francisco,3150,1,1,880
5302357043,san francisco,3950,3,1,783
4846957109,san francisco,4300,2,2,864
5525585742,san francisco,4350,2,2,1100
4257782075,san francisco,2750,1,1,768
5540546571,san francisco,3450,1,1,773
5416173159,san francisco,5600,2,2,1600
pre2013_31845,san francisco,4200,2,2,1569
5716485325,san francisco,4295,1,1,775
3556090348,san francisco,4500,3,2,1100
4675107050,san francisco,5200,2,2,1500
4265640731,san francisco,3395,1,1,798
5280391829,san francisco,3350,1,1,669
5303712465,san francisco,7250,4,1,1500
4861200353,san francisco,4990,2,2,1300
4678224569,san francisco,5200,2,2,1500
4926999657,san francisco,3795,2,1,1000
5955714312,san francisco,3699,2,1,800
4596856009,san francisco,4200,2,2,985
4198684594,san francisco,3850,2,2,1186
4629109588,san francisco,3750,1,2,1086
5079830688,san francisco,3995,2,1,1000
4855539437,san francisco,5000,2,2,1200
pre2013_46194,san francisco,2736,1,1,625
4817245378,san francisco,17500,6,1,6194
5066148736,san francisco,5250,3,2,1102
6278242047,san francisco,4200,2,2,1186
4836478181,san francisco,3600,1,1,880
4977620550,san francisco,3650,2,1,783
4903799480,san francisco,3795,2,1,1000
4822417901,san francisco,3795,2,1,1000
5785465488,san francisco,1000,1,1,1200
4943369265,san francisco,4800,2,2,1296
5721727862,san francisco,3695,1,1,587
4977560608,san francisco,4650,2,1,850
5592580197,san francisco,6150,3,2,1690
4914368248,san francisco,3450,1,1,880
5419035328,san francisco,2000,1,1,1300
4947692661,san francisco,3250,1,1,703
4822416593,san francisco,3895,2,1,1000
4977643097,san francisco,3450,2,1,783
5960847111,san francisco,3400,1,1,825
4926996672,san francisco,3895,2,1,1000
pre2013_52193,san francisco,3595,3,2,1500
4977631530,san francisco,3295,2,1,669
6486090819,san francisco,3950,1,1,750
5668929816,san francisco,5000,2,2,1350
pre2013_13582,san francisco,3800,2,1,1300
pre2013_119165,san francisco,1600,3,2.5,1800
pre2013_101326,san francisco,1750,2,1,1100
pre2013_31735,san francisco,21000,6,7,6600
pre2013_33617,san francisco,6950,4,2,2100
pre2013_36684,san francisco,9500,4,4,3200
5429286180,san francisco,4200,2,1.5,1500
pre2013_94843,san francisco,1850,2,1,1100
pre2013_14757,san francisco,8950,4,4,3200
5712283708,san francisco,8800,4,3,2000
4262834986,san francisco,8200,4,3.5,2894
4600628723,san francisco,14500,4,1,3045
4958624011,san francisco,7950,3,3,1938
pre2013_31740,san francisco,11500,4,4,3200
pre2013_31736,san francisco,11500,3,3,3366
5729775527,san francisco,12000,5,3,2250
4689225220,san francisco,2755,1,1,715
4689206967,san francisco,3677,1,1,1543
5705875464,san francisco,2795,1,1,650
4834938745,san francisco,9500,4,3.5,2850
pre2013_36685,san francisco,9500,3,3,3366
4941124970,san francisco,6900,2,2,2000
5971009777,san francisco,3995,1,1,1000
5976784390,san francisco,3995,1,1,1000
pre2013_137451,san francisco,2195,2,1,1200
6328591448,san francisco,2800,1,1,775
5402506500,san francisco,6000,2,2,1200
pre2013_61195,san francisco,3900,2,2,1450
5079744443,san francisco,2200,0,1,400
6571879729,san francisco,5600,2,1.5,1568
pre2013_42753,san francisco,6950,4,3.5,2100
6564934138,san francisco,7495,4,3,2200
5705867900,san francisco,4495,2,1,1100
pre2013_155374,san francisco,9500,3,3,3366
pre2013_17403,san francisco,6500,3,2,3454
pre2013_57688,san francisco,3400,1,1,950
4264261511,san francisco,2900,1,1,750
pre2013_12922,san francisco,2500,1,1,700
pre2013_34947,san francisco,19000,6,7,6600
pre2013_48611,san francisco,2500,1,1,700
6584903344,san francisco,5750,3,1.5,1700
6603812586,san francisco,3600,1,1,750
pre2013_13870,san francisco,4500,2,2,1500
5066128797,san francisco,7800,4,1,1900
pre2013_72262,san francisco,3500,2,2,1350
pre2013_72260,san francisco,3500,3,2,1350
pre2013_72320,san francisco,4500,2,2,1250
pre2013_54772,san francisco,3900,2,1,1250
3789505391,san francisco,6500,3,2,2129
3812248161,san francisco,10995,4,3.5,3000
5828402515,san francisco,5750,2,2,1310
4044282171,san francisco,13000,4,6.5,4350
pre2013_45872,san francisco,11999,3,2.5,2735
4108415254,san francisco,6950,3,3,2200
4851287380,san francisco,7500,2,2,2000
pre2013_17257,san francisco,2000,2,2,1800
6480256856,san francisco,2895,0,1,800
6492126918,san francisco,5400,3,1,1100
5268127281,san francisco,13000,5,3.5,2800
4834777592,san francisco,8750,3,3.5,2000
4264078392,san francisco,2495,1,1,750
4655962815,san francisco,2850,1,1,1300
6558772485,san francisco,8495,3,2,2400
4900775008,san francisco,7500,2,2,2000
4270162103,san francisco,2970,1,1,750
5045140842,san francisco,4000,1,1,850
pre2013_60794,san francisco,5600,2,2,1700
pre2013_13711,san francisco,2200,3,2,1150
6597619790,san francisco,5600,2,1.5,1568
5403585196,san francisco,4195,1,1,850
5547528851,san francisco,955,3,1,1200
pre2013_17226,san francisco,12000,4,3.5,4500
4914145806,san francisco,3800,1,1,787
4103720344,san francisco,4495,2,1,1000
4988571659,san francisco,7950,3,3,1938
5965655937,san francisco,2700,0,1,325
pre2013_41092,san francisco,3200,2,1,1200
pre2013_39846,san francisco,2950,2,1,1050
4062634715,san francisco,7250,2,2,1400
5159914392,san francisco,6500,2,2.5,1344
4029363456,san francisco,9999,3,2.5,2735
pre2013_43161,san francisco,6950,4,3,3000
6500143451,san francisco,8500,3,2,1600
4974892055,mill valley,6900,3,3,2400
pre2013_62724,mill valley,2800,2,2,1200
pre2013_34892,mill valley,1864,2,1,880
4825326154,mill valley,6000,0,1,1635
5404453375,mill valley,1795,0,1,400
